date,temperature,humidity,pressure,wind_speed,wind_direction,precipitation,cloud_cover,climate_condition
2021-04-10,28.026244659873058,48.37846865044549,1016.9497906539563,19.240078870007935,237,0.023072493813811504,50,Partly Cloudy
2021-04-11,24.601228368783595,42.68024234261903,1013.8110563588267,16.718139130243937,192,0.2009979006630374,67,Partly Cloudy
2021-04-12,18.563219261499764,63.8047825105118,1015.2068910124735,12.347997525018414,117,0.057878408466977706,49,Partly Cloudy
2021-04-13,27.253733156775628,75.233379863232,1024.1565823400902,5.376188042753496,176,1.0102808451431624,74,Cloudy
2021-04-14,24.48187355099152,34.306980041467895,1022.7055808409046,6.176455642025738,325,0.400670121723606,39,Partly Cloudy
2021-04-15,29.516804289268492,39.23557996107523,1022.9760979206259,8.730904207243299,27,0.4372077094561298,28,Partly Cloudy
2021-04-16,22.83808846222853,64.18809501816955,1019.9303513457853,28.71013680722856,135,0.7562177805889053,2,Clear
2021-04-17,28.02566108126338,60.19563313632729,1013.6767496823575,25.65290725023564,68,0.10952723352937029,85,Cloudy
2021-04-18,22.649460938323745,40.00269731850477,1017.8160356473466,3.9841155444849257,280,0.14365337099976422,41,Partly Cloudy
2021-04-19,19.625416245371582,51.42883261649839,1017.2089378860225,5.792967645678033,0,0.16028656110604525,13,Clear
2021-04-20,26.404587038769897,51.01198497068356,1017.3204788012198,3.5092616783203994,68,0.08160680783395077,30,Partly Cloudy
2021-04-21,24.443059609730675,35.389093026205366,1008.767573963089,23.265367296735143,132,0.6707972145164265,85,Cloudy
2021-04-22,26.087152222762583,40.97558766800947,1010.4457977117683,19.4562532465454,334,0.10254199783097485,10,Clear
2021-04-23,20.365711196141913,40.06680041399062,1023.8461669514688,33.43735128019081,92,0.04829187057764791,80,Cloudy
2021-04-24,15.593785228150793,44.447285002856916,1017.7483354011588,4.067400619249793,236,0.3942074613828917,94,Cloudy
2021-04-25,24.479603184070122,33.24566279922566,1003.180118866964,5.756899582942318,79,0.06459102171302643,39,Partly Cloudy
2021-04-26,23.312373903966474,31.225634536705897,1008.850297108382,6.658618678780286,68,0.2931317220385023,15,Clear
2021-04-27,27.932793494431138,42.31484563554755,1008.5348682544617,24.130512196586235,296,0.21483024112812016,15,Clear
2021-04-28,24.35958001501066,60.21634485027293,1028.4583187505111,3.060707110261719,60,0.3579022646912043,86,Cloudy
2021-04-29,23.653635272904648,29.080349015184048,1008.5625783835918,21.14928688815809,221,0.5961645155259924,39,Partly Cloudy
2021-04-30,28.172940482331615,51.111087522946534,1023.8865771843804,18.511000262089063,171,0.7395377798870428,12,Clear
2021-05-01,23.18742304373076,32.77443293653471,999.6486488931052,11.908952633824562,166,0.9223875820333763,39,Partly Cloudy
2021-05-02,26.15729959260789,24.460752340537226,1016.0407613131944,2.850898274916979,291,0.4477610060687826,74,Cloudy
2021-05-03,25.506374499769393,36.50104444478792,1017.7554947990587,13.613690883866369,316,1.0059538691255425,55,Partly Cloudy
2021-05-04,22.401593174518307,34.93152519870419,1013.5486979743558,1.0718845041227023,359,0.6671190233537574,11,Clear
2021-05-05,20.971705452435394,24.60431743854703,1013.5595370436905,14.872611952577456,185,0.1772422667535319,83,Cloudy
2021-05-06,24.01529304901699,47.13515073977168,1014.0298866941837,26.57663128475169,15,0.34604586908644874,49,Partly Cloudy
2021-05-07,24.62549273986171,44.641865079679434,997.1158914200946,55.29361085824029,358,0.153986832750429,61,Partly Cloudy
2021-05-08,25.218531898630037,40.32281546401698,1013.5138918202005,9.360002045417911,195,0.0594719210735922,5,Clear
2021-05-09,21.029433868841444,38.23250530255091,1021.7698267504345,29.62337673292692,27,0.05159643335175367,62,Partly Cloudy
2021-05-10,26.894708718467452,32.915375325765694,1015.8994572460297,6.806594686970263,49,0.40945895323002907,43,Partly Cloudy
2021-05-11,24.628231605588045,24.18341802583241,1019.4582600376385,29.388191935972493,167,0.16252429411361438,67,Partly Cloudy
2021-05-12,15.884728893763933,44.94685237246149,1019.0935920449517,3.693717763163079,65,0.07669853977273429,43,Partly Cloudy
2021-05-13,27.820727234970335,35.600751788637744,1010.7076608624612,11.730372143800807,273,0.3972795828037772,37,Partly Cloudy
2021-05-14,23.10897548950137,28.110092740525822,1021.0559716188307,19.58539481790479,262,0.0068135846073878814,69,Partly Cloudy
2021-05-15,18.802506877822964,42.18452648985849,1025.9808224421095,10.205078199431512,140,0.4407223898746642,15,Clear
2021-05-16,23.9665052153073,33.3381385698527,1005.7645323475389,31.165596245757506,245,0.11492980673669588,78,Cloudy
2021-05-17,19.536309278405973,37.78781571103299,1018.8943346363056,8.82676338825829,192,0.11095299404405119,83,Cloudy
2021-05-18,23.02255725393974,53.45249488337545,1021.0215057768064,24.110372383205796,63,0.7614133011595109,87,Cloudy
2021-05-19,15.625798131827779,27.880748464021256,1010.2053609654747,1.5963922913427882,80,0.4748579320756975,29,Partly Cloudy
2021-05-20,18.053894078560905,49.58753767458027,1024.2187246763065,16.043011675210174,286,0.3716302002651384,20,Partly Cloudy
2021-05-21,22.630010872039936,20.219133858376487,1019.935146296018,21.66723589713856,52,0.06802086099025631,51,Partly Cloudy
2021-05-22,17.507887089245813,20.0,1005.0566292737395,4.600060688466154,330,0.379507646092489,72,Cloudy
2021-05-23,19.36253779172369,30.048782871756302,1025.2681189395778,15.532052355198735,119,0.6434331911335224,18,Clear
2021-05-24,22.561966225903817,20.0,1002.1049099087867,7.300794455406093,123,0.12249554187191597,51,Partly Cloudy
2021-05-25,23.585573518751957,21.680050190249517,1023.9982068383036,3.817033088867576,207,0.1989158876919838,93,Cloudy
2021-05-26,24.161087977594732,25.42684346444782,1004.2120901927922,18.897038684590733,153,0.02877284052720639,61,Partly Cloudy
2021-05-27,25.24661332258355,41.54696313508101,1012.5238910188151,18.021617072137282,294,0.5362948324917771,17,Clear
2021-05-28,18.5712702978702,27.940201457937967,1016.5454135268375,9.07834889134191,126,0.12746332224539322,15,Clear
2021-05-29,22.294367614401438,32.36665221398052,1027.7706410195458,8.59753062078126,221,0.17304817453755772,86,Cloudy
2021-05-30,19.49789846676385,23.455547451233457,1012.7596403218405,2.6774327437340686,16,0.3771591944361204,68,Partly Cloudy
2021-05-31,18.44786961910774,20.0,1017.7525902147734,19.74876453881473,234,0.012903587367824923,33,Partly Cloudy
2021-06-01,20.77082018362373,23.37185657828268,1030.3880999891178,4.115170899467416,132,0.6436323462806653,83,Cloudy
2021-06-02,19.712615912186454,26.980596432816842,994.5551980384955,15.403619434096997,68,0.2922259430487609,30,Partly Cloudy
2021-06-03,20.768947288104652,27.27777509980776,1010.2135656369582,21.098428157450517,315,0.499862682463472,61,Partly Cloudy
2021-06-04,19.033653584041573,38.35171575117326,1009.5984921874268,1.1423393158050823,47,0.05036320343663534,71,Cloudy
2021-06-05,20.883492943518664,27.075798302985614,1014.9199271978571,9.752829270572363,320,0.4584839617130108,28,Partly Cloudy
2021-06-06,20.173620583562936,37.55203871478702,1014.9660168300038,20.058650659875276,145,0.11362721595122591,91,Cloudy
2021-06-07,17.848293758576837,27.792985609352378,1026.6016483425487,8.170085371813382,322,0.7417015754214847,4,Clear
2021-06-08,20.1339690833875,20.0,1012.8867202912879,10.585291516475426,277,0.35161155746750894,7,Clear
2021-06-09,21.82350815230357,46.7587793817558,1017.6950565026697,2.3214472068606975,245,0.02959051983102598,51,Partly Cloudy
2021-06-10,19.02122249065323,22.277390018487694,1023.0172541292512,15.730568949138505,172,0.20305145001819166,92,Cloudy
2021-06-11,15.773238763423958,31.31560872410282,1008.661746898027,10.131349156362395,322,0.07867563192948548,91,Cloudy
2021-06-12,15.80083475591466,28.634843651495927,1010.0664426593196,4.764896931338557,5,0.6469800933540931,35,Partly Cloudy
2021-06-13,16.78701371280869,35.26646090604684,1018.9173510938936,21.778652915950637,95,1.0794770231520747,59,Partly Cloudy
2021-06-14,23.600969763354193,20.0,1013.5078080838698,30.324641534835195,215,0.09101427609695996,18,Clear
2021-06-15,15.228843608312406,30.801757154158253,1017.6126917696166,6.747596116698695,31,1.2855942163709055,49,Partly Cloudy
2021-06-16,17.72781488372454,37.17514134195653,1019.2072244479242,15.214830116001627,104,0.4923407560327626,33,Partly Cloudy
2021-06-17,16.12803873957044,43.368356402890825,1019.0565885752902,9.273571744474335,17,0.03797609991100377,57,Partly Cloudy
2021-06-18,18.65486236661872,32.7086827946817,1013.4732735317509,11.327180101041872,296,0.27381232972260844,67,Partly Cloudy
2021-06-19,14.946362432151858,43.79785026755684,1012.1418082377138,12.19731866904843,25,0.5357315740755612,91,Cloudy
2021-06-20,13.557590465209028,31.098619299209577,1017.3774273516837,5.990476435390862,339,0.030309204130524552,44,Partly Cloudy
2021-06-21,14.630876278251723,46.25613379941243,1005.0214376694834,13.870202386679194,193,0.09579721362021644,62,Partly Cloudy
2021-06-22,17.72684817263377,30.753658704027895,1012.2444697866594,4.180983741965505,354,0.03476619624703657,43,Partly Cloudy
2021-06-23,12.62992798678649,27.9847042705139,1017.4479115186755,7.6405049837924395,211,0.32199759243278403,24,Partly Cloudy
2021-06-24,14.719349948494704,37.24406931012107,1013.6809009805486,14.789337155169786,301,0.4802746505714649,27,Partly Cloudy
2021-06-25,16.16123857475534,25.129573270796865,1018.3064663171518,7.6591692163853615,148,0.041261726484192636,38,Partly Cloudy
2021-06-26,17.90248377474902,21.5521781963508,1000.8373590492223,1.0879980293761211,207,0.07482434099689879,78,Cloudy
2021-06-27,16.48209114497412,20.0,1010.9890564605681,13.996414736134719,160,0.24779181247408583,74,Cloudy
2021-06-28,13.500517937562456,44.678644808312214,1015.4667011524261,28.83907478654889,100,0.24844255695345527,44,Partly Cloudy
2021-06-29,17.323576179909335,20.0,1018.4611168372182,9.57871067672449,218,0.025978132116189146,16,Clear
2021-06-30,18.731894502548634,25.197469878295646,1004.8500284458723,18.171562074000377,131,0.032784643535421376,74,Cloudy
2021-07-01,10.59629070323312,20.0,1010.2429265521529,3.5417059586902258,268,0.9605684597272584,96,Cloudy
2021-07-02,13.615602880678086,28.985041182556074,1014.6531849269446,0.7684463453188011,59,0.35669532457532793,48,Partly Cloudy
2021-07-03,18.134194402136718,24.32475466546822,1020.2386211493105,13.698849372882547,143,0.24730978642368417,92,Cloudy
2021-07-04,11.359582390501807,32.057012739482865,1005.5489575780852,10.664519089607756,121,0.07529283359094938,6,Clear
2021-07-05,11.28517245527503,28.950093313356973,1012.3893514138575,13.3753332304883,34,0.0664052158144362,37,Partly Cloudy
2021-07-06,13.146393470780998,36.975098164225656,1019.7871692831089,15.68986428522445,160,0.21779291619279184,77,Cloudy
2021-07-07,9.324834637204283,26.021920904308775,1013.1269531669917,14.633552345934396,328,0.47908051236826443,84,Cloudy
2021-07-08,13.332625583417354,29.803005995720607,1020.4225109779968,2.6991102436274668,305,0.5482644077213068,57,Partly Cloudy
2021-07-09,14.745991982484883,31.87058418446334,1009.788542035479,4.0745968118795535,298,0.08214646112559464,11,Clear
2021-07-10,5.773483270723505,20.0,1010.5782133693871,6.636717565116761,230,0.3317993744171509,84,Cloudy
2021-07-11,13.600266815194315,27.501096384112916,1012.641771904246,38.45449819706384,165,0.12288153454297031,61,Partly Cloudy
2021-07-12,10.930651212102486,32.692828109691725,1017.8911596832354,7.337828700985056,69,0.3275384497536563,23,Partly Cloudy
2021-07-13,10.5954125175082,21.43116136544362,1026.0345541262618,10.5493602753418,218,0.716535889214847,3,Clear
2021-07-14,7.287068000266479,43.72261366181117,1028.7537038611424,8.481774919443515,248,0.3143979029704387,56,Partly Cloudy
2021-07-15,9.268496199591238,21.076580888025973,1014.1379453170075,15.38093825605207,2,0.22101762011584677,21,Partly Cloudy
2021-07-16,10.476735417016021,29.527213170109448,1036.96446877778,5.100774847594687,161,0.32467471621972877,0,Clear
2021-07-17,15.3271991369348,23.355722071143877,1008.0594595836723,14.714729995990123,355,0.19164322483157614,20,Partly Cloudy
2021-07-18,16.60597143767132,31.154709509309747,1009.7134446523404,33.35243730700688,158,0.018776442681233043,22,Partly Cloudy
2021-07-19,11.033329243533949,22.83956653435439,1012.7634510158332,4.872996575315074,213,0.01994537314688138,55,Partly Cloudy
2021-07-20,17.666450144369033,27.78611612815237,1018.9367062376069,11.987862937605906,126,1.54696732903504,63,Partly Cloudy
2021-07-21,6.722941593403267,20.0,1010.7817468678218,21.644938844824846,340,0.10050360217102215,66,Partly Cloudy
2021-07-22,11.642659211774182,46.12081052282876,1022.9821479988573,11.776725441544317,48,0.07437348834858425,40,Partly Cloudy
2021-07-23,11.450560623965655,37.088070473376696,1017.4790994217003,28.58397954266886,273,0.14994696159377244,25,Partly Cloudy
2021-07-24,8.042088992033376,20.0,1017.1793354518696,5.447048215553907,334,0.10370908501011536,89,Cloudy
2021-07-25,10.693344459622256,31.934962434665543,1006.6168706887203,1.3516465449957478,194,0.17925866005626948,3,Clear
2021-07-26,13.610096479054015,42.9980966347554,1005.397407869059,5.031386480244907,284,0.11633955405883856,91,Cloudy
2021-07-27,8.43751061616998,50.09649394788629,1016.1447220723859,5.244934819202412,6,0.046972767293011704,71,Cloudy
2021-07-28,9.868574573911706,20.0,1014.0598447536902,15.846290845648355,203,0.06475619010518655,11,Clear
2021-07-29,8.212701115842318,51.57865284236449,1006.7103474185956,16.783629978985555,134,0.29609652982312357,66,Partly Cloudy
2021-07-30,10.383053873680549,21.695038110946086,1012.9233335926712,27.28188486457862,357,0.039096071258647336,56,Partly Cloudy
2021-07-31,6.475175500308071,20.0,1003.5676934701428,7.521835515374496,55,0.27680066293533356,27,Partly Cloudy
2021-08-01,7.584332134020805,20.0,1012.7844527501521,1.0071697242890092,95,1.0884509319177604,67,Partly Cloudy
2021-08-02,14.998978669204929,31.64201927835187,997.1331224730948,12.377445120838976,62,0.5545952020680713,53,Partly Cloudy
2021-08-03,9.985933584841034,32.66399033029107,1013.3484652816452,12.433993858245074,144,0.3714262072557061,53,Partly Cloudy
2021-08-04,7.882128745491248,20.16729140833059,1003.8867218859705,7.768465718491658,342,0.06316431930034799,6,Clear
2021-08-05,7.238436190226791,32.14148920245741,1022.6868533934336,10.011459737952885,160,0.15138882892158542,40,Partly Cloudy
2021-08-06,8.352854597293321,29.790128769074933,1015.7049223409762,18.026477038034365,133,0.20199911887025032,17,Clear
2021-08-07,5.329873141295359,50.06044948316631,1008.2666737739651,0.36527884146212586,162,0.519259169609924,64,Partly Cloudy
2021-08-08,8.58555467813959,24.573939138379302,1014.3854080036692,13.804028002199061,185,1.1219343941077582,62,Partly Cloudy
2021-08-09,11.608178659858943,48.542870839686245,1020.8175387714302,3.134238058149037,278,0.027107492169672193,11,Clear
2021-08-10,9.864330962469717,38.46952474033013,1022.6026705082555,17.387566014289632,324,0.914375123762415,24,Partly Cloudy
2021-08-11,9.059454148509577,20.0,1022.7225801593167,6.400331411900265,301,0.11023139865464865,56,Partly Cloudy
2021-08-12,13.265787943605659,25.70489694417283,1013.6701044631614,2.1193449843259495,276,0.23880792195833156,7,Clear
2021-08-13,8.211631198831746,20.0,1010.2829271748878,9.239848476243628,289,0.12903098913540512,68,Partly Cloudy
2021-08-14,5.311145489288157,51.86632229150171,1016.2072197125565,20.186697069152306,165,0.7015220111958137,1,Clear
2021-08-15,8.802787986928239,52.708522307831046,1005.286687298089,6.764962530688774,236,0.34702667013224686,7,Clear
2021-08-16,8.556554451531422,49.123778774126684,1011.1463432994266,4.96635556664951,97,0.7853401034542878,69,Partly Cloudy
2021-08-17,7.252738022440131,44.347824929447754,1014.7933376070616,9.004236896851072,83,0.08609914152186852,64,Partly Cloudy
2021-08-18,9.339966194642379,45.3778084475599,1005.9199869430946,17.7646096138021,158,0.03225319048887461,41,Partly Cloudy
2021-08-19,10.844595568271478,41.233931913116145,1021.226196053436,24.445967007402917,175,0.02651846410532198,38,Partly Cloudy
2021-08-20,9.226604005812742,31.32865613477499,1018.9189458522956,13.602236387795735,33,0.20478884445353784,16,Clear
2021-08-21,3.3103268814154907,35.41051961118986,1014.1625214630488,9.020915553161839,81,0.14976235056820852,15,Clear
2021-08-22,4.55333621326245,42.94465434588938,1028.3958608855887,32.53303024377054,205,0.4653296160720423,36,Partly Cloudy
2021-08-23,4.5801231906264555,39.83322511016096,1005.5077206178673,9.572641720036778,311,0.009592657632042003,75,Cloudy
2021-08-24,11.695714591878694,49.418024712117315,1024.213173830435,7.169583814428535,256,0.04206315974687251,37,Partly Cloudy
2021-08-25,4.945342064543171,29.286579906647,1022.4053548298576,9.733419032497311,240,0.37525974737306717,10,Clear
2021-08-26,7.15102755148885,50.82249393084311,1005.0065464275114,10.447621988908729,30,0.09408791112054816,7,Clear
2021-08-27,5.781080189777109,40.323537395838216,1007.4495701814614,6.161096264726442,137,0.7764789046209862,64,Partly Cloudy
2021-08-28,9.60839190083256,39.88091025967984,1009.8447600206988,4.926987246558282,301,2.58740306837602,60,Partly Cloudy
2021-08-29,10.708067547721846,20.0,1014.3444945210587,11.089988584561276,300,0.6339662850107789,33,Partly Cloudy
2021-08-30,8.625463923009402,52.8098962630795,1018.7950583961305,0.5839852974690296,313,0.6299228402285572,62,Partly Cloudy
2021-08-31,6.429569218015849,38.74934149866556,1021.5396887993281,16.12505692268351,184,0.5343042348955671,11,Clear
2021-09-01,9.902527848771884,47.49437801212736,1017.1174368533311,19.33162013729453,177,0.13176807962488327,37,Partly Cloudy
2021-09-02,4.998210881873509,40.270082614582364,1027.0224634312324,26.7591836696357,278,0.05860415620262558,0,Clear
2021-09-03,3.411133940056566,50.781259686220764,1014.8178576651444,28.36780877741484,100,0.027820159462336114,96,Cloudy
2021-09-04,11.03781356699137,33.61873689510935,1019.2254549664736,5.723472549215955,256,0.14143754808235132,92,Cloudy
2021-09-05,4.171263417159621,55.224125870197796,1015.1254039451408,1.6167008916166346,18,0.16145661996762461,21,Partly Cloudy
2021-09-06,1.627362870426885,37.29440076941772,1007.9193891516683,0.6303926853914402,52,0.09875944419736178,32,Partly Cloudy
2021-09-07,8.744771380733479,44.33708003929115,1009.046617672032,16.04167506849979,225,0.2264688531022003,78,Cloudy
2021-09-08,0.8068664870217788,34.197087846010355,1008.5184597664178,15.87202731458608,123,0.2944164240141929,87,Cloudy
2021-09-09,9.821110391188315,47.17789352103693,1011.1440969941093,14.341570542125073,127,0.06460582173726237,53,Partly Cloudy
2021-09-10,3.5130991229515507,53.15262229820988,999.8689318494611,21.824758424550453,153,0.1970105957637301,77,Cloudy
2021-09-11,2.474292195783871,38.637097203220875,1009.0830729489213,4.4352226485991055,239,0.38444730687831724,96,Cloudy
2021-09-12,6.479160874545573,30.513188568889888,1022.2715651685625,32.244284014178525,321,0.2759677943357796,13,Clear
2021-09-13,11.152233346827437,51.07196339842966,1011.9317987259767,12.595028799660724,194,0.08937747131605239,78,Cloudy
2021-09-14,-0.2754957498104478,42.21024605266803,1020.2085778964384,6.751857799129517,158,0.1897473685316339,16,Clear
2021-09-15,7.105852856255727,45.9453619906504,1011.8075041048628,13.696257876366102,138,0.17935545729418959,22,Partly Cloudy
2021-09-16,7.90737420988008,60.44682724642695,1017.8541829712472,14.966740764270874,289,0.1984029833472367,60,Partly Cloudy
2021-09-17,4.799373722883476,57.3946497766658,1008.3949623684279,11.209420931130074,329,0.3129071607552987,89,Cloudy
2021-09-18,9.327332343188015,31.39552751161186,1018.8834377908049,2.0103566334385556,201,0.8564232761314418,13,Clear
2021-09-19,3.721773918735469,45.75458551751025,1010.6534461340575,17.053370072927613,143,0.2642891103351901,12,Clear
2021-09-20,2.4318041296312773,43.6628682795501,1026.354648021114,19.22572982519348,191,0.40868051626095,76,Cloudy
2021-09-21,7.956123140221738,55.167835911287845,1014.4058854015374,14.152620370941895,13,0.017180320848060676,47,Partly Cloudy
2021-09-22,4.378952396577252,37.6276929535953,1009.0501194856273,28.3316968755249,85,0.8981158776444736,27,Partly Cloudy
2021-09-23,7.297711828363857,52.145727401193604,1012.0523998234715,7.898582400835897,209,0.11861189503112246,60,Partly Cloudy
2021-09-24,3.19164639434843,59.235619447081206,999.7062777182169,33.8238656245356,150,0.17206374995164578,88,Cloudy
2021-09-25,4.665680983680499,42.7367220726838,1008.1602232792428,7.329240175290222,182,0.6324854372988953,63,Partly Cloudy
2021-09-26,8.765508695657385,45.372956569707654,1010.9526401137962,25.083387407180588,97,0.5777056613931806,75,Cloudy
2021-09-27,4.749362671873669,37.78716281198173,1013.4766829429811,6.462347960852938,52,0.25805601004035156,83,Cloudy
2021-09-28,9.904971807046369,33.60955725188131,1011.5421638666517,8.546818551786187,4,0.05668692593105209,67,Partly Cloudy
2021-09-29,0.7733641715208774,60.74344784247801,1009.7867574362718,15.929963361217933,252,0.1968145197547404,29,Partly Cloudy
2021-09-30,3.570118705977587,48.971984424085214,1018.0626740615036,9.743442102847105,260,0.4938878486297799,92,Cloudy
2021-10-01,4.699055881957914,54.65773612920684,1027.1595594210307,4.978593019305408,0,0.0028784470590482677,75,Cloudy
2021-10-02,4.375806026951664,46.8628158683551,1024.5973425034053,17.499529669832185,196,0.39770695203487194,39,Partly Cloudy
2021-10-03,7.769939302603996,47.36845638335724,1004.3042226502247,2.312319184402942,233,0.023348418484723053,90,Cloudy
2021-10-04,4.184199062991266,65.50794475632577,1005.8657249196414,4.90540508986526,2,0.039287367016574266,18,Clear
2021-10-05,8.613658545037902,42.99174350706183,1005.4956632087675,2.3038622929709045,12,0.1620815767904754,7,Clear
2021-10-06,6.296938594884281,64.61450526660175,1003.6949147591814,23.36352615216291,83,0.18531985743312013,76,Cloudy
2021-10-07,10.195709445799563,73.08125934824675,1020.4442866949598,27.80429903521119,226,0.37002291697451467,34,Partly Cloudy
2021-10-08,0.7651909726367405,39.50812570642201,1021.7096747932136,11.955924446064236,355,0.11514332207943033,55,Partly Cloudy
2021-10-09,0.9483777687602961,49.7596340605351,1012.568693021877,5.026619822385951,148,0.2793152121491359,44,Partly Cloudy
2021-10-10,9.815396800180041,52.813990540998674,1018.8008385276006,8.269459432854505,200,0.50502876516558,84,Cloudy
2021-10-11,8.117152270692724,46.141654528602956,1001.8790789686801,6.922921988204317,11,0.09897627332595346,28,Partly Cloudy
2021-10-12,5.817049919218361,54.281519756900714,1013.6491285933006,2.4647414274354364,16,0.005075448286976199,90,Cloudy
2021-10-13,13.486947762974943,44.2456196684796,1014.4464712157815,30.141786108974074,107,0.13539128504337322,35,Partly Cloudy
2021-10-14,2.7962437007756025,70.24956287115957,1012.4015746054007,13.113611675357626,177,0.3511061007172601,67,Partly Cloudy
2021-10-15,2.1455265380036295,57.90731657864474,1011.522804327627,0.4072361046930364,227,0.033725356849444776,58,Partly Cloudy
2021-10-16,3.4539143809140027,56.26739050397304,1007.9974069227387,1.0889334136057733,101,0.2758126687358691,94,Cloudy
2021-10-17,10.99896183187643,52.916019641388914,1009.5724199258606,15.124339006755434,34,0.13681205739383487,59,Partly Cloudy
2021-10-18,8.42916884684648,49.84562350415606,1013.8400856192536,8.939467166889873,17,0.6654890444834876,37,Partly Cloudy
2021-10-19,2.9280968357787382,74.40081087894804,1005.9019050142849,19.809062823371608,242,0.12499403566144997,1,Clear
2021-10-20,6.914307060195471,46.38413832871213,1008.5379852186873,23.72335035256742,7,0.05469413459692038,98,Cloudy
2021-10-21,11.385655243673611,43.550808297151804,1021.5315994773847,12.83815937142701,37,0.021415462193978326,69,Partly Cloudy
2021-10-22,10.453696579149831,67.49336934694009,1001.6514247867565,5.220017150720074,82,0.05432251686428371,6,Clear
2021-10-23,5.51126532459269,63.27727841550351,1018.7893354402122,11.237442316781515,85,1.2033976260254813,73,Cloudy
2021-10-24,5.702234709456686,83.56008398148919,1009.6968178894202,21.389345410221424,190,0.03345729204989476,2,Clear
2021-10-25,3.747492938805955,45.49917311366383,1016.6357765971524,19.456380083860868,221,0.3211883984819721,90,Cloudy
2021-10-26,12.695517207189953,68.00200644278243,1017.4677224779396,12.606886520627745,10,0.3384903798179921,92,Cloudy
2021-10-27,8.266522999323726,55.75144144377076,1003.7049157167659,19.116708207775716,52,0.23232766326103604,94,Cloudy
2021-10-28,12.558034399516803,76.73434092354461,1018.739048497393,24.964563116102497,14,0.12211987986061666,75,Cloudy
2021-10-29,5.726805107360908,50.54978814591671,1003.7206720534729,9.620417327342864,12,0.5124845221573382,13,Clear
2021-10-30,5.303027851757879,59.277589908169155,1024.8410981919997,13.84388977426355,27,0.4176227481162859,23,Partly Cloudy
2021-10-31,8.023555782079082,66.732870928932,1010.9001650438721,4.547616449171864,135,0.1768008734758768,82,Cloudy
2021-11-01,5.596891913559004,54.56307723473698,1024.5641669827476,22.757222988721526,51,0.2076865979676353,4,Clear
2021-11-02,13.756330122583547,46.85936033925621,1014.2573347962876,8.578566920532113,183,1.4747121151149487,57,Partly Cloudy
2021-11-03,3.411078523309807,56.88123518333119,1023.1774176845287,2.238886476958044,295,0.3290894678378217,43,Partly Cloudy
2021-11-04,5.471350355817993,50.71469884559483,1006.4693107502085,12.444771885255433,292,0.36976140786026984,60,Partly Cloudy
2021-11-05,7.990720752715619,71.99068637833523,1023.2908694655433,11.530632423620332,80,0.363015967053497,87,Cloudy
2021-11-06,12.548039898348314,62.93057145730913,1031.2085196519654,14.578712199533351,90,0.08507048875815056,58,Partly Cloudy
2021-11-07,7.113126086797317,51.6742516708224,1010.9880821472372,10.407771848276603,193,0.9485300228782293,51,Partly Cloudy
2021-11-08,8.373692455644964,76.00043178286718,1007.3426530138184,26.098862635488288,84,1.4691832059351235,44,Partly Cloudy
2021-11-09,1.6258617073256953,65.13784644034304,1010.9804069775814,13.063240590650636,313,0.3491528863213936,13,Clear
2021-11-10,7.228350169380221,59.185498823068464,1003.5008781456709,9.089182634320322,302,0.17338085994789168,10,Clear
2021-11-11,3.8585269241212976,55.0332863939193,1007.0038495334736,12.029890858371232,61,0.3226927601258201,57,Partly Cloudy
2021-11-12,5.736350903309373,63.66970738083944,1024.4841629926593,7.889015721435298,71,0.25004653945317346,80,Cloudy
2021-11-13,13.484203272221627,66.53674494077768,1012.5851959626472,5.586592440014166,152,0.11686680761834593,75,Cloudy
2021-11-14,12.495062934348105,55.36882991249784,1014.9071050310948,2.883640555329915,179,0.5492026655334683,56,Partly Cloudy
2021-11-15,5.181031644896998,66.60446436676901,1030.2725751588148,5.709325891271737,232,0.027510937148809363,55,Partly Cloudy
2021-11-16,7.580125213895701,50.898798180104976,1021.3786982555706,8.464436870993609,191,0.19362838024379034,8,Clear
2021-11-17,7.784762338344649,61.45274012066305,1024.8811568774556,0.6594675178322627,333,0.12675790782968346,17,Clear
2021-11-18,11.368957311388488,66.19643516289939,1014.0851421849815,16.56607375260634,200,0.016776024343758085,24,Partly Cloudy
2021-11-19,7.196540039762146,69.29242214382077,1021.0724765094269,2.618269797172002,126,0.62932672147184,88,Cloudy
2021-11-20,9.532912777266654,64.07677636177664,1004.8990193621481,22.62596577518305,253,0.017579527832733505,55,Partly Cloudy
2021-11-21,4.436640161709093,63.46054410097277,1002.1190468248644,28.246350012038878,9,0.06140835004783772,67,Partly Cloudy
2021-11-22,9.8049059474465,65.91665144157601,1016.5825611565188,30.044239006829628,327,0.426840486611647,24,Partly Cloudy
2021-11-23,5.425947173869174,72.2492717185792,1008.0385960925734,3.187084225069602,310,0.9330573951390846,25,Partly Cloudy
2021-11-24,16.0429688594267,69.83064113101916,1018.1097161030967,34.98985121744045,212,0.059099321748512984,66,Partly Cloudy
2021-11-25,7.168074468164388,66.67754901670895,1022.0719564462544,9.480625804803223,144,0.18806320533938656,43,Partly Cloudy
2021-11-26,10.228367155588172,86.56100580648,1016.2435595914841,22.478866347384677,169,0.05955853375783554,47,Partly Cloudy
2021-11-27,14.821328495191473,89.30948962671681,1019.6997935298708,26.355122791522163,248,0.31440019172643224,15,Clear
2021-11-28,9.384950044554268,60.52170349899601,1009.2353678055368,5.593533233832628,25,0.01487723839147274,68,Partly Cloudy
